0,2,"Ryan, Mr. Edward",1,2,0,0,383162,7.75,,2
0,2,"Willer, Mr. Aaron (Abi Weller"")""",1,2,0,0,3410,8.7125,,0
0,1,"Swane, Mr. George",1,1,0,0,248734,13,F,0
0,1,"Stanton, Mr. Samuel Ward",1,3,0,0,237734,15.0458,,1
0,2,"Shine, Miss. Ellen Natalia",0,2,0,0,330968,7.7792,,2
0,0,"Evans, Miss. Edith Corse",0,3,0,0,PC 17531,31.6792,A29,1
0,2,"Buckley, Miss. Katherine",0,1,0,0,329944,7.2833,,2
0,0,"Straus, Mrs. Isidor (Rosalie Ida Blun)",0,5,1,0,PC 17483,221.7792,C55 C57,0
0,2,"Chronopoulos, Mr. Demetrios",1,1,1,0,2680,14.4542,,1
0,2,"Thomas, Mr. John",1,2,0,0,2681,6.4375,,1
0,2,"Sandstrom, Miss. Beatrice Irene",0,0,1,1,PP 9549,16.7,G6,0
0,0,"Beattie, Mr. Thomson",1,3,0,0,13050,75.2417,C6,1
0,1,"Chapman, Mrs. John Henry (Sara Elizabeth Lawry)",0,2,1,0,SC/AH 29037,26,,0
0,1,"Watt, Miss. Bertha J",0,1,0,0,C.A. 33595,15.75,,0
0,2,"Kiernan, Mr. John",1,2,1,0,367227,7.75,,2
1,0,"Schabert, Mrs. Paul (Emma Mock)",0,2,1,0,13236,57.75,C28,1
0,2,"Carver, Mr. Alfred John",1,2,0,0,392095,7.25,,0
0,2,"Kennedy, Mr. John",1,2,0,0,368783,7.75,,2
0,2,"Cribb, Miss. Laura Alice",0,1,0,1,371362,16.1,,0
0,2,"Brobeck, Mr. Karl Rudolf",1,1,0,0,350045,7.7958,,0
0,2,"McCoy, Miss. Alicia",0,2,2,0,367226,23.25,,2
0,1,"Bowenur, Mr. Solomon",1,3,0,0,211535,13,,0
0,2,"Petersen, Mr. Marius",1,2,0,0,342441,8.05,,0
0,2,"Spinner, Mr. Henry John",1,2,0,0,STON/OQ. 369943,8.05,,0
0,0,"Gracie, Col. Archibald IV",1,4,0,0,113780,28.5,C51,1
0,2,"Lefebre, Mrs. Frank (Frances)",0,2,0,4,4133,25.4667,,0
0,2,"Thomas, Mr. Charles P",1,2,1,0,2621,6.4375,,1
0,2,"Dintcheff, Mr. Valtcho",1,3,0,0,349226,7.8958,,0
0,2,"Carlsson, Mr. Carl Robert",1,2,0,0,350409,7.8542,,0
0,2,"Zakarian, Mr. Mapriededer",1,2,0,0,2656,7.225,,1
0,1,"Schmidt, Mr. August",1,2,0,0,248659,13,,0
0,2,"Drapkin, Miss. Jennie",0,1,0,0,SOTON/OQ 392083,8.05,,0
0,2,"Goodwin, Mr. Charles Frederick",1,3,1,6,CA 2144,46.9,,0
0,2,"Goodwin, Miss. Jessie Allis",0,0,5,2,CA 2144,46.9,,0
0,0,"Daniels, Miss. Sarah",0,2,0,0,113781,151.55,,0
0,0,"Ryerson, Mr. Arthur Larned",1,5,1,3,PC 17608,262.375,B57 B59 B63 B66,1
0,1,"Beauchamp, Mr. Henry James",1,2,0,0,244358,26,,0
0,0,"Lindeberg-Lind, Mr. Erik Gustaf (Mr Edward Lingrey"")""",1,3,0,0,17475,26.55,,0
0,2,"Vander Planke, Mr. Julius",1,2,3,0,345763,18,,0
0,0,"Hilliard, Mr. Herbert Henry",1,2,0,0,17463,51.8625,E46,0
0,2,"Davies, Mr. Evan",1,1,0,0,SC/A4 23568,8.05,,0
0,0,"Crafton, Mr. John Bertram",1,2,0,0,113791,26.55,,0
0,1,"Lahtinen, Rev. William",1,2,1,1,250651,26,,0
1,0,"Earnshaw, Mrs. Boulton (Olive Potter)",0,1,0,1,11767,83.1583,C54,1
0,2,"Matinoff, Mr. Nicola",1,2,0,0,349255,7.8958,,1
0,2,"Storey, Mr. Thomas",1,5,0,0,3701,,,0
0,2,"Klasen, Mrs. (Hulda Kristina Eugenia Lofqvist)",0,3,0,2,350405,12.1833,,0
0,2,"Asplund, Master. Filip Oscar",1,1,4,2,347077,31.3875,,0
0,2,"Duquemin, Mr. Joseph",1,2,0,0,S.O./P.P. 752,7.55,,0
0,0,"Bird, Miss. Ellen",0,2,0,0,PC 17483,221.7792,C97,0
0,2,"Lundin, Miss. Olga Elida",0,1,0,0,347469,7.8542,,0
0,0,"Borebank, Mr. John James",1,3,0,0,110489,26.55,D22,0
0,2,"Peacock, Mrs. Benjamin (Edith Nile)",0,2,0,2,SOTON/O.Q. 3101315,13.775,,0
0,2,"Smyth, Miss. Julia",0,2,0,0,335432,7.7333,,2
0,2,"Touma, Master. Georges Youssef",1,0,1,1,2650,15.2458,,1
0,1,"Wright, Miss. Marion",0,2,0,0,220844,13.5,,0
0,2,"Pearce, Mr. Ernest",1,2,0,0,343271,7,,0
0,1,"Peruschitz, Rev. Joseph Maria",1,3,0,0,237393,13,,0
0,2,"Kink-Heilmann, Mrs. Anton (Luise Heilmann)",0,2,1,1,315153,22.025,,0
0,0,"Brandeis, Mr. Emil",1,4,0,0,PC 17591,50.4958,B10,1
0,2,"Ford, Mr. Edward Watson",1,1,2,2,W./C. 6608,34.375,,0
0,0,"Cassebeer, Mrs. Henry Arthur Jr (Eleanor Genevieve Fosdick)",0,2,0,0,17770,27.7208,,1
0,2,"Hellstrom, Miss. Hilda Maria",0,1,0,0,7548,8.9625,,0
0,2,"Lithman, Mr. Simon",1,2,0,0,S.O./P.P. 251,7.55,,0
0,2,"Zakarian, Mr. Ortin",1,2,0,0,2670,7.225,,1
0,2,"Dyker, Mr. Adolf Fredrik",1,1,1,0,347072,13.9,,0
0,2,"Torfa, Mr. Assad",1,2,0,0,2673,7.2292,,1
0,2,"Asplund, Mr. Carl Oscar Vilhelm Gustafsson",1,3,1,5,347077,31.3875,,0
0,1,"Brown, Miss. Edith Eileen",0,1,0,2,29750,39,,0
0,1,"Sincock, Miss. Maude",0,1,0,0,C.A. 33112,36.75,,0
0,0,"Stengel, Mr. Charles Emil Henry",1,4,1,0,11778,55.4417,C116,1
0,1,"Becker, Mrs. Allen Oliver (Nellie E Baumgardner)",0,3,0,3,230136,39,F4,0
1,0,"Compton, Mrs. Alexander Taylor (Mary Eliza Ingersoll)",0,5,0,2,PC 17756,83.1583,E45,1
0,1,"McCrie, Mr. James Matthew",1,2,0,0,233478,13,,0
0,0,"Compton, Mr. Alexander Taylor Jr",1,3,1,1,PC 17756,83.1583,E52,1
0,0,"Marvin, Mrs. Daniel Warner (Mary Graham Carmichael Farquarson)",0,1,1,0,113773,53.1,D30,0
0,2,"Lane, Mr. Patrick",1,2,0,0,7935,7.75,,2
1,0,"Douglas, Mrs. Frederick Charles (Mary Helene Baxter)",0,2,1,1,PC 17558,247.5208,B58 B60,1
0,1,"Maybery, Mr. Frank Hubert",1,3,0,0,239059,16,,0
0,1,"Phillips, Miss. Alice Frances Louisa",0,1,0,1,S.O./P.P. 2,21,,0
0,2,"Davies, Mr. Joseph",1,1,2,0,A/4 48873,8.05,,0
0,2,"Sage, Miss. Ada",0,2,8,2,CA. 2343,69.55,,0
0,1,"Veal, Mr. James",1,3,0,0,28221,13,,0
0,1,"Angle, Mr. William A",1,2,1,0,226875,26,,0
0,0,"Salomon, Mr. Abraham L",1,2,0,0,111163,26,,0
0,2,"van Billiard, Master. Walter John",1,0,1,1,A/5. 851,14.5,,0
0,1,"Lingane, Mr. John",1,5,0,0,235509,12.35,,2
0,1,"Drew, Master. Marshall Brines",1,0,0,2,28220,32.5,,0
0,2,"Karlsson, Mr. Julius Konrad Eugen",1,2,0,0,347465,7.8542,,0
0,0,"Spedden, Master. Robert Douglas",1,0,0,2,16966,134.5,E34,1
0,2,"Nilsson, Miss. Berta Olivia",0,1,0,0,347066,7.775,,0
0,1,"Baimbrigge, Mr. Charles Robert",1,1,0,0,C.A. 31030,10.5,,0
0,2,"Rasmussen, Mrs. (Lena Jacobsen Solvang)",0,2,0,0,65305,8.1125,,0
0,2,"Murphy, Miss. Nora",0,2,0,0,36568,15.5,,2
0,2,"Danbom, Master. Gilbert Sigvard Emanuel",1,0,0,2,347080,14.4,,0
0,0,"Astor, Col. John Jacob",1,3,1,0,PC 17757,227.525,C62 C64,1
1,1,"Quick, Miss. Winifred Vera",0,0,1,1,26360,26,,0
0,1,"Andrew, Mr. Frank Thomas",1,2,0,0,C.A. 34050,10.5,,0
0,0,"Omont, Mr. Alfred Fernand",1,2,0,0,F.C. 12998,25.7417,,1
0,2,"McGowan, Miss. Katherine",0,2,0,0,9232,7.75,,2
0,1,"Collett, Mr. Sidney C Stuart",1,2,0,0,28034,10.5,,0
0,0,"Rosenbaum, Miss. Edith Louise",0,2,0,0,PC 17613,27.7208,A11,1
0,2,"Delalic, Mr. Redjo",1,2,0,0,349250,7.8958,,0
0,2,"Andersen, Mr. Albert Karvin",1,2,0,0,C 4001,22.525,,0
0,2,"Finoli, Mr. Luigi",1,2,0,0,SOTON/O.Q. 3101308,7.05,,0
0,1,"Deacon, Mr. Percy William",1,1,0,0,S.O.C. 14879,73.5,,0
0,1,"Howard, Mrs. Benjamin (Ellen Truelove Arman)",0,5,1,0,24065,26,,0
0,2,"Andersson, Miss. Ida Augusta Margareta",0,3,4,2,347091,7.775,,0
0,0,"Head, Mr. Christopher",1,3,0,0,113038,42.5,B11,0
0,2,"Mahon, Miss. Bridget Delia",0,2,0,0,330924,7.8792,,2
0,0,"Wick, Mr. George Dennick",1,4,1,1,36928,164.8667,,0
1,0,"Widener, Mrs. George Dunton (Eleanor Elkins)",0,4,1,1,113503,211.5,C80,1
0,2,"Thomson, Mr. Alexander Morrison",1,2,0,0,32302,8.05,,0
1,1,"Duran y More, Miss. Florentina",0,2,1,0,SC/PARIS 2148,13.8583,,1
0,2,"Reynolds, Mr. Harold J",1,1,0,0,342684,8.05,,0
0,1,"Cook, Mrs. (Selena Rogers)",0,1,0,0,W./C. 14266,10.5,F33,0
0,2,"Karlsson, Mr. Einar Gervasius",1,1,0,0,350053,7.7958,,0
1,0,"Candee, Mrs. Edward (Helen Churchill Hungerford)",0,4,0,0,PC 17606,27.4458,,1
0,2,"Moubarek, Mrs. George (Omine Amenia"" Alexander)""",0,2,0,2,2661,15.2458,,1
0,2,"Asplund, Mr. Johan Charles",1,1,0,0,350054,7.7958,,0
0,2,"McNeill, Miss. Bridget",0,2,0,0,370368,7.75,,2
0,2,"Everett, Mr. Thomas James",1,3,0,0,C.A. 6212,15.1,,0
0,1,"Hocking, Mr. Samuel James Metcalfe",1,3,0,0,242963,13,,0
0,1,"Sweet, Mr. George Frederick",1,1,0,0,220845,65,,0
0,0,"Willard, Miss. Constance",0,1,0,0,113795,26.55,,0
0,2,"Wiklund, Mr. Karl Johan",1,1,1,0,3101266,6.4958,,0
0,2,"Linehan, Mr. Michael",1,2,0,0,330971,7.8792,,2
0,0,"Cumings, Mr. John Bradley",1,3,1,0,PC 17599,71.2833,C85,1
0,2,"Vendel, Mr. Olof Edvin",1,1,0,0,350416,7.8542,,0
0,0,"Warren, Mr. Frank Manley",1,5,1,0,110813,75.25,D37,1
0,2,"Baccos, Mr. Raffull",1,1,0,0,2679,7.225,,1
0,1,"Hiltunen, Miss. Marta",0,1,1,1,250650,13,,0
1,0,"Douglas, Mrs. Walter Donald (Mahala Dutton)",0,4,1,0,PC 17761,106.425,C86,1
1,0,"Lindstrom, Mrs. Carl Johan (Sigrid Posse)",0,4,0,0,112377,27.7208,,1
0,1,"Christy, Mrs. (Alice Frances)",0,3,0,2,237789,30,,0
0,0,"Spedden, Mr. Frederic Oakley",1,3,1,1,16966,134.5,E34,1
0,2,"Hyman, Mr. Abraham",1,2,0,0,3470,7.8875,,0
0,2,"Johnston, Master. William Arthur Willie""""",1,2,1,2,W./C. 6607,23.45,,0
0,0,"Kenyon, Mr. Frederick R",1,3,1,0,17464,51.8625,D21,0
0,1,"Karnes, Mrs. J Frank (Claire Bennett)",0,1,0,0,F.C.C. 13534,21,,0
0,1,"Drew, Mr. James Vivian",1,3,1,1,28220,32.5,,0
0,1,"Hold, Mrs. Stephen (Annie Margaret Hill)",0,2,1,0,26707,26,,0
0,2,"Khalil, Mrs. Betros (Zahie Maria"" Elias)""",0,2,1,0,2660,14.4542,,1
1,1,"West, Miss. Barbara J",0,0,1,2,C.A. 34651,27.75,,0
0,2,"Abrahamsson, Mr. Abraham August Johannes",1,1,0,0,SOTON/O2 3101284,7.925,,0
0,0,"Clark, Mr. Walter Miller",1,2,1,0,13508,136.7792,C89,1
0,2,"Salander, Mr. Karl Johan",1,2,0,0,7266,9.325,,0
0,2,"Wenzel, Mr. Linhart",1,2,0,0,345775,9.5,,0
0,2,"MacKay, Mr. George William",1,2,0,0,C.A. 42795,7.55,,0
0,2,"Mahon, Mr. John",1,2,0,0,AQ/4 3130,7.75,,2
0,2,"Niklasson, Mr. Samuel",1,2,0,0,363611,8.05,,0
0,1,"Bentham, Miss. Lilian W",0,1,0,0,28404,13,,0
0,2,"Midtsjo, Mr. Karl Albert",1,1,0,0,345501,7.775,,0
0,2,"de Messemaeker, Mr. Guillaume Joseph",1,3,1,0,345572,17.4,,0
0,2,"Nilsson, Mr. August Ferdinand",1,1,0,0,350410,7.8542,,0
0,1,"Wells, Mrs. Arthur Henry (Addie"" Dart Trevaskis)""",0,2,0,2,29103,23,,0
0,2,"Klasen, Miss. Gertrud Emilia",0,0,1,1,350405,12.1833,,0
0,1,"Portaluppi, Mr. Emilio Ilario Giuseppe",1,2,0,0,C.A. 34644,12.7375,,1
0,2,"Lyntakoff, Mr. Stanko",1,2,0,0,349235,7.8958,,0
0,0,"Chisholm, Mr. Roderick Robert Crispin",1,2,0,0,112051,0,,0
0,2,"Warren, Mr. Charles William",1,2,0,0,C.A. 49867,7.55,,0
0,2,"Howard, Miss. May Elizabeth",0,2,0,0,A. 2. 39186,8.05,,0
0,2,"Pokrnic, Mr. Mate",1,1,0,0,315095,8.6625,,0
0,0,"McCaffry, Mr. Thomas Francis",1,3,0,0,13050,75.2417,C6,1
0,2,"Fox, Mr. Patrick",1,2,0,0,368573,7.75,,2
1,0,"Clark, Mrs. Walter Miller (Virginia McDowell)",0,2,1,0,13508,136.7792,C89,1
0,2,"Lennon, Miss. Mary",0,2,1,0,370371,15.5,,2
0,2,"Saade, Mr. Jean Nassr",1,2,0,0,2676,7.225,,1
0,1,"Bryhl, Miss. Dagmar Jenny Ingeborg ",0,1,1,0,236853,26,,0
0,1,"Parker, Mr. Clifford Richard",1,2,0,0,SC 14888,10.5,,0
0,1,"Faunthorpe, Mr. Harry",1,3,1,0,2926,26,,0
0,1,"Ware, Mr. John James",1,2,1,0,CA 31352,21,,0
0,1,"Oxenham, Mr. Percy Thomas",1,1,0,0,W./C. 14260,10.5,,0
0,2,"Oreskovic, Miss. Jelka",0,1,0,0,315085,8.6625,,0
0,2,"Peacock, Master. Alfred Edward",1,0,1,1,SOTON/O.Q. 3101315,13.775,,0
0,2,"Fleming, Miss. Honora",0,2,0,0,364859,7.75,,2
1,2,"Touma, Miss. Maria Youssef",0,0,1,1,2650,15.2458,,1
0,2,"Rosblom, Miss. Salli Helena",0,0,1,1,370129,20.2125,,0
0,2,"Dennis, Mr. William",1,3,0,0,A/5 21175,7.25,,0
0,2,"Franklin, Mr. Charles (Charles Fardon)",1,2,0,0,SOTON/O.Q. 3101314,7.25,,0
0,0,"Snyder, Mr. John Pillsbury",1,2,1,0,21228,82.2667,B45,0
0,2,"Mardirosian, Mr. Sarkis",1,2,0,0,2655,7.2292,F E46,1
0,2,"Ford, Mr. Arthur",1,2,0,0,A/5 1478,8.05,,0
0,0,"Rheims, Mr. George Alexander Lucien",1,2,0,0,PC 17607,39.6,,0
0,2,"Daly, Miss. Margaret Marcella Maggie""""",0,2,0,0,382650,6.95,,2
0,2,"Nasr, Mr. Mustafa",1,2,0,0,2652,7.2292,,1
0,0,"Dodge, Dr. Washington",1,4,1,1,33638,81.8583,A34,0
0,2,"Wittevrongel, Mr. Camille",1,3,0,0,345771,9.5,,0
0,2,"Angheloff, Mr. Minko",1,2,0,0,349202,7.8958,,0
1,1,"Laroche, Miss. Louise",0,0,1,2,SC/Paris 2123,41.5792,,1
0,2,"Samaan, Mr. Hanna",1,2,2,0,2662,21.6792,,1
0,0,"Loring, Mr. Joseph Holland",1,2,0,0,113801,45.5,,0
0,2,"Johansson, Mr. Nils",1,2,0,0,347467,7.8542,,0
0,2,"Olsson, Mr. Oscar Wilhelm",1,2,0,0,347079,7.775,,0
0,1,"Malachard, Mr. Noel",1,2,0,0,237735,15.0458,D,1
0,1,"Phillips, Mr. Escott Robert",1,3,0,1,S.O./P.P. 2,21,,0
0,2,"Pokrnic, Mr. Tome",1,2,0,0,315092,8.6625,,0
0,2,"McCarthy, Miss. Catherine Katie""""",0,2,0,0,383123,7.75,,2
1,0,"Crosby, Mrs. Edward Gifford (Catherine Elizabeth Halstead)",0,5,1,1,112901,26.55,B26,0
0,0,"Allison, Mr. Hudson Joshua Creighton",1,2,1,2,113781,151.55,C22 C26,0
0,2,"Aks, Master. Philip Frank",1,0,0,1,392091,9.35,,0
0,0,"Hays, Mr. Charles Melville",1,4,1,1,12749,93.5,B69,0
0,2,"Hansen, Mrs. Claus Peter (Jennie L Howard)",0,3,1,0,350026,14.1083,,0
0,2,"Cacic, Mr. Jego Grga",1,1,0,0,315091,8.6625,,0
0,2,"Vartanian, Mr. David",1,1,0,0,2658,7.225,,1
0,2,"Sadowitz, Mr. Harry",1,2,0,0,LP 1588,7.575,,0
0,2,"Carr, Miss. Jeannie",0,3,0,0,368364,7.75,,2
1,0,"White, Mrs. John Stuart (Ella Holmes)",0,4,0,0,PC 17760,135.6333,C32,1
0,2,"Hagardon, Miss. Kate",0,1,0,0,AQ/3. 30631,7.7333,,2
0,0,"Spencer, Mr. William Augustus",1,4,1,0,PC 17569,146.5208,B78,1
0,1,"Rogers, Mr. Reginald Harry",1,1,0,0,28004,10.5,,0
0,2,"Jonsson, Mr. Nils Hilding",1,2,0,0,350408,7.8542,,0
0,1,"Jefferys, Mr. Ernest Wilfred",1,1,2,0,C.A. 31029,31.5,,0
0,2,"Andersson, Mr. Johan Samuel",1,2,0,0,347075,7.775,,0
0,2,"Krekorian, Mr. Neshan",1,2,0,0,2654,7.2292,F E57,1
0,1,"Nesson, Mr. Israel",1,2,0,0,244368,13,F2,0
0,0,"Rowe, Mr. Alfred G",1,2,0,0,113790,26.55,,0
0,0,"Kreuchen, Miss. Emilie",0,3,0,0,24160,211.3375,,0
